HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Core Version,Incubator Version,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
,,,"F-R4, F-R6",,,,,8629005,,Superior right pulmonary vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8640002,,Choroidal branches of posterior spinal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8668003,,Glycogen vacuole, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8671006,,All toes, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8677005,,Body of right atrium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8688004,,Lateral olfactory gyrus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8695008,,Intervertebral foramen of second lumbar vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8710005,,Minor sublingual ducts, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8711009,,Periodontal tissues, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8714001,,Subcutaneous tissue of interdigital space of hand, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8752000,,Cavernous portion of internal carotid artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8770002,,Nail of second toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8775007,,Tendinous arch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8784007,,"Intranuclear body, granular with filamentous capsule", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8810002,,Corticomedullary junction of adrenal gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8814006,,Iliac tuberosity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8815007,,Thenar and hypothenar spaces, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8820007,,Pedicle of eleventh thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8821006,,Peroneal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8827005,,Shaft of phalanx of middle finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8839002,,"Agranular endoplasmic reticulum, connection with other organelle", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8845005,,Subtendinous prepatellar bursa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8850004,,Proper fasciculus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8854008,,Crista galli, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8862000,,Palmar surface of middle finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8873007,,Mandibular right second premolar tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8887007,,Brachiocephalic vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8892009,,Diaphragmatic surface of lung, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8894005,,Gastric cardiac gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8897003,,Lateral glossoepiglottic fold, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8907008,,Left ulnar artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8910001,,Inferior transverse scapular ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8911002,,Endocardium of right ventricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8928004,,Inguinal lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8931003,,Coracoid process of scapula, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8935007,,Cerebral meninges, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8942007,,Trapezoid ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8965002,,Stratum zonale of corpora quadrigemina, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8966001,,Left eye, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8983005,,Joint structure of vertebral column, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8988001,,Marginal part of orbicularis oris muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8993003,,Hepatic vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9000002,,Cerebellar peduncle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9003000,,Left parietal lobe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9018004,,Middle colic vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9040008,,Ascending colon, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9055004,,Both forearms, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9073001,,White matter of insula, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9081000,,Splenic sinusoids, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9086005,,Superior laryngeal vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9089003,,Arch of foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9108007,,Vein of the scala tympani, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9127001,,Transverse folds of palate, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9156001,,Embryo stage 1, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9181003,,Accessory carpal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9185007,,Capsule of metatarsophalangeal joint of fifth toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9186008,,Filaments of contractile apparatus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9188009,,Intervertebral disc of eighth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9208002,,Centriole, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9212008,,Shaft of fifth metatarsal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9229006,,Rotatores lumborum muscles, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9231002,,External pudendal veins, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9240003,,Niemann-Pick cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9242006,,Posterior segment of right lobe of liver, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9258009,,Gravid uterus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9261005,,Tendon and tendon sheath of second toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9262003,,Fascia of pelvis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9284003,,Corpus cavernosum of penis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9290004,,Posterior intraoccipital synchondrosis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9305001,,Labial veins, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9317004,,Merkel's tactile disc, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9320007,,Subtendinous iliac bursa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9321006,,Tail of epididymis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9325002,,Interdental papilla of gingiva, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9332006,,Lateral ligament of temporomandibular joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9348007,,Skin of medial surface of middle finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9379006,,Permanent teeth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9380009,,Pecten ani, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9384000,,Lumbar vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9390001,,Lymphatics of stomach, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9432007,,Plantar surface of fourth toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9438006,,Structure of deep cervical lymphatic vessel, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9454009,,Subclavian vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9455005,,Medial cartilaginous lamina of Eustachian tube, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9475001,,Amacrine cells of retina, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9481009,,Afferent glomerular arteriole, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9490002,,Pulmonary ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9498009,,Head of metacarpal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9502002,,Coronal depression of tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9512009,,Calcaneocuboidal ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9535007,,Pyramid of medulla oblongata, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9558005,,Facet for fifth costal cartilage of sternum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9566001,,Duodenal lumen, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9568000,,Subcutaneous tissue of areola, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9596006,,Deep branch of ulnar nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9609000,,Posterior process of nasal septal cartilage, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9625005,,Lanugo hair, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9642004,,Left superior vena cava, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9646001,,Superior transverse scapular ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9654004,,Gastric mucous gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9659009,,Infraclavicular lymph nodes, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9662007,,Subcutaneous tissue of lower margin of nasal septum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9668006,,Ciliary muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9677004,,Head of second metatarsal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9683001,,Melanocyte, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9684007,,Posterior scrotal branches of internal pudendal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9708001,,Iliac fascia, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9732008,,Medial supraclavicular nerves, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9736006,,Right wrist, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9743000,,Tendon of index finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9758008,,Submucosa of tonsil, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9770007,,Genital tubercle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9775002,,Left carotid sinus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9779008,,Distinctive shape of mitochondrial cristae, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9783008,,Superficial lymphatics of thorax, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9791004,,Deep venous system of lower extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9796009,,"Skeletal muscle fiber, type IIb", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9813009,,Fascia of upper extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9825007,,Proximal phalanx of little toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9837009,,Perforating branches of internal thoracic artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9840009,,Biparietal diameter of head, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9841008,,Interspinalis thoracis muscles, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9846003,,Right kidney, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9847007,,Hilum of adrenal gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9849005,,Fornix of lacrimal sac, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9870004,,Carunculae hymenales, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9875009,,Thymus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9878006,,Appendicular vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9880000,,Thyroid tubercle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9881001,,Peripheral nerve myelinated nerve fiber, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9891007,,Transverse arytenoid muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9898001,,Paracentral lobule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9951005,,Posterior ethmoidal nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9968009,,Primary foot process, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9970000,,Ileocecal ostium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9976006,,Rhomboideus cervicis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9994000,,Superior articular process of sixth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,9999005,,Duodenal ampulla, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10013000,,Lateral meniscus of knee joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10024003,,Base of lung, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10025002,,Base of phalanx of index finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10026001,,Ventral spinocerebellar tract of pons, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10036009,,Nucleus pulposus of intervertebral disc of eighth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10042008,,Intervertebral foramen of fifth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10047002,,Transplanted lung, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10052007,,Male, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10056005,,Ophthalmic nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10062000,,Levator labii superioris muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10119003,,Deep volar arch of radial artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,10124000,,Deep dorsal sacrococcygeal ligament, http://snomed.info/sct,,
